Month,Day,Hour,
12,16,4,85.6
12,16,5,112.4
12,16,6,112.9
12,16,7,130.2
12,16,8,156.6
12,16,9,151.9
12,16,10,163.5
12,16,11,163.3
12,16,12,162.6
12,16,13,119.5
12,16,14,93.8
12,16,15,88.4
12,16,16,88.7
12,16,17,80.0
12,16,18,93.1
12,16,19,81.0
12,16,20,91.5
12,16,21,89.1
12,16,22,87.0
12,16,23,94.3
12,16,24,81.0
12,17,1,72.6
12,17,2,73.2
12,17,3,71.9
12,17,4,72.3
12,17,5,68.8
12,17,6,75.8
12,17,7,71.9
12,17,8,72.8
12,17,9,75.8
12,17,10,72.1
12,17,11,65.8
12,17,12,67.4
12,17,13,64.9
12,17,14,75.4
12,17,15,77.2
12,17,16,62.0
12,17,17,70.2
12,17,18,72.1
12,17,19,71.8
12,17,20,74.0
12,17,21,70.7
12,17,22,75.4
12,17,23,72.3
12,17,24,74.6
12,18,1,68.6
12,18,2,76.3
12,18,3,67.0
12,18,4,70.0
12,18,5,62.1
12,18,6,80.3
12,18,7,70.0
12,18,8,74.2
12,18,9,71.9
12,18,10,73.2
12,18,11,70.9
12,18,12,67.4
12,18,13,65.1
12,18,14,79.1
12,18,15,78.4
12,18,16,65.8
12,18,17,71.6
12,18,18,76.3
12,18,19,71.9
12,18,20,72.3
12,18,21,73.3
12,18,22,75.3
12,18,23,83.0
12,18,24,76.0
12,19,1,75.3
12,19,2,75.4
12,19,3,70.9
12,19,4,77.5
12,19,5,103.6
12,19,6,150.0
12,19,7,136.0
12,19,8,159.3
12,19,9,162.9
12,19,10,177.3
12,19,11,179.9
12,19,12,173.3
12,19,13,172.4
12,19,14,155.4
12,19,15,153.5
12,19,16,129.3
12,19,17,99.2
12,19,18,117.6
12,19,19,90.0
12,19,20,101.3
12,19,21,98.7
12,19,22,103.1
12,19,23,116.2
12,19,24,94.5
12,20,1,91.9
12,20,2,83.8
12,20,3,82.1
12,20,4,90.0
12,20,5,112.7
12,20,6,133.2
12,20,7,144.0
12,20,8,168.0
12,20,9,175.4
12,20,10,192.3
12,20,11,181.0
12,20,12,160.7
12,20,13,157.2
12,20,14,186.6
12,20,15,181.0
12,20,16,148.8
12,20,17,107.8
12,20,18,127.4
12,20,19,105.5
12,20,20,106.2
12,20,21,107.3
12,20,22,107.1
12,20,23,117.8
12,20,24,92.8
12,21,1,87.7
12,21,2,90.3
12,21,3,89.1
12,21,4,94.7
12,21,5,106.9
12,21,6,121.3
12,21,7,139.8
12,21,8,165.2
12,21,9,179.6
12,21,10,170.8
12,21,11,178.3
12,21,12,159.8
12,21,13,157.0
12,21,14,166.3
12,21,15,160.1
12,21,16,124.1
12,21,17,103.4
12,21,18,117.8
12,21,19,92.9
12,21,20,99.9
12,21,21,104.1
12,21,22,107.3
12,21,23,111.0
12,21,24,89.1
12,22,1,85.9
12,22,2,83.1
12,22,3,78.8
12,22,4,81.6
12,22,5,98.2
12,22,6,117.6
12,22,7,119.9
12,22,8,156.8
12,22,9,156.5
12,22,10,178.5
12,22,11,171.9
12,22,12,155.9
12,22,13,159.1
12,22,14,163.5
12,22,15,149.1
12,22,16,121.1
12,22,17,105.5
12,22,18,111.5
12,22,19,88.9
12,22,20,100.1
12,22,21,102.6
12,22,22,104.7
12,22,23,102.7
12,22,24,99.9
12,23,1,95.4
12,23,2,85.1
12,23,3,82.6
12,23,4,96.8
12,23,5,107.6
12,23,6,119.5
12,23,7,132.0
12,23,8,125.0
12,23,9,142.6
12,23,10,132.0
12,23,11,100.8
12,23,12,69.8
12,23,13,57.1
12,23,14,42.7
12,23,15,43.9
12,23,16,54.6
12,23,17,62.3
12,23,18,62.3
12,23,19,57.4
12,23,20,56.0
12,23,21,55.1
12,23,22,52.7
12,23,23,45.3
12,23,24,34.3
12,24,1,33.1
12,24,2,38.7
12,24,3,34.7
12,24,4,38.0
12,24,5,32.7
12,24,6,38.7
12,24,7,34.0
12,24,8,32.0
12,24,9,32.2
12,24,10,37.3
12,24,11,42.4
12,24,12,35.7
12,24,13,36.6
12,24,14,35.7
12,24,15,36.6
12,24,16,35.2
12,24,17,40.1
12,24,18,44.8
12,24,19,37.8
12,24,20,38.2
12,24,21,36.4
12,24,22,36.9
12,24,23,41.7
12,24,24,34.3
12,25,1,32.0
12,25,2,40.3
12,25,3,33.3
12,25,4,38.5
12,25,5,31.3
12,25,6,38.3
12,25,7,34.7
12,25,8,31.9
12,25,9,30.3
12,25,10,39.2
12,25,11,33.1
12,25,12,30.3
12,25,13,28.0
12,25,14,38.0
12,25,15,32.2
12,25,16,31.7
12,25,17,35.2
12,25,18,44.8
12,25,19,35.5
12,25,20,30.8
12,25,21,31.5
12,25,22,41.7
12,25,23,45.5
12,25,24,37.1
12,26,1,37.3
12,26,2,37.1
12,26,3,36.9
12,26,4,42.7
12,26,5,38.2
12,26,6,36.6
12,26,7,35.5
12,26,8,31.5
12,26,9,45.5
12,26,10,50.1
12,26,11,47.1
12,26,12,44.6
12,26,13,42.5
12,26,14,50.2
12,26,15,47.6
12,26,16,41.1
12,26,17,39.9
12,26,18,44.5
12,26,19,35.9
12,26,20,32.7
12,26,21,32.2
12,26,22,39.0
12,26,23,35.5
12,26,24,34.1
12,27,1,32.7
12,27,2,40.4
12,27,3,34.7
12,27,4,40.1
12,27,5,32.2
12,27,6,39.4
12,27,7,34.7
12,27,8,33.1
12,27,9,48.7
12,27,10,60.4
12,27,11,56.4
12,27,12,56.7
12,27,13,55.0
12,27,14,54.6
12,27,15,52.9
12,27,16,55.0
12,27,17,58.3
12,27,18,49.2
12,27,19,39.6
12,27,20,36.9
12,27,21,37.6
12,27,22,38.9
12,27,23,35.5
12,27,24,35.0
12,28,1,32.6
12,28,2,39.6
12,28,3,36.1
12,28,4,40.3
12,28,5,33.1
12,28,6,41.0
12,28,7,34.5
12,28,8,50.2
12,28,9,52.0
12,28,10,57.9
12,28,11,53.0
12,28,12,51.5
12,28,13,54.1
12,28,14,57.6
12,28,15,53.6
12,28,16,52.5
12,28,17,52.3
12,28,18,50.1
12,28,19,36.8
12,28,20,35.2
12,28,21,35.9
12,28,22,39.9
12,28,23,38.9
12,28,24,35.2
12,29,1,36.1
12,29,2,40.3
12,29,3,36.1
12,29,4,41.0
12,29,5,34.8
12,29,6,41.1
12,29,7,36.4
12,29,8,34.1
12,29,9,47.3
12,29,10,65.1
12,29,11,58.6
12,29,12,54.8
12,29,13,56.2
12,29,14,54.1
12,29,15,53.9
12,29,16,55.5
12,29,17,45.3
12,29,18,45.2
12,29,19,37.8
12,29,20,37.5
12,29,21,38.5
12,29,22,37.3
12,29,23,38.5
12,29,24,37.5
12,30,1,36.9
12,30,2,36.9
12,30,3,38.7
12,30,4,44.8
12,30,5,37.8
12,30,6,38.2
12,30,7,37.8
12,30,8,33.4
12,30,9,41.1
12,30,10,35.0
12,30,11,36.9
12,30,12,37.8
12,30,13,38.0
12,30,14,35.5
12,30,15,36.4
12,30,16,37.1
12,30,17,41.8
12,30,18,44.5
12,30,19,38.7
12,30,20,37.6
12,30,21,38.2
12,30,22,37.8
12,30,23,38.9
12,30,24,38.5
12,31,1,38.7
12,31,2,36.2
12,31,3,37.6
12,31,4,45.0
12,31,5,37.6
12,31,6,38.5
12,31,7,36.8
12,31,8,35.0
12,31,9,37.8
12,31,10,37.6
12,31,11,37.5
12,31,12,37.3
12,31,13,36.8
12,31,14,37.8
12,31,15,36.1
12,31,16,37.3
12,31,17,40.3
12,31,18,45.2
12,31,19,37.6
12,31,20,37.8
12,31,21,37.6
12,31,22,37.6
12,31,23,45.0
12,31,24,33.6
